,Unnamed: 0,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Month.Abbr,Day.Name.Abbr,City,State,Total.Passengers,Fatality_Rate
7477,7383.0,Accident,2016-10-31,"Watertown, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,TR182,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,A collapse of the main landing gear for reasons that could not be determined based on the available evidence.,,,,,,1.0,0.0
7478,,2016,Oct,Mon,Watertown, NY,,,,,,,,,,,,,,,,,,,,,
7479,7384.0,Accident,2016-11-07,"Englewood, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,An in-flight collision with multiple birds.,2016.0,Nov,Mon,Englewood, CO,3.0,0.0
7480,7385.0,Accident,2016-11-08,"Hopkinton, RI",United States,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to accurately determine the airplane's fuel quantity before the flight, which resulted in a total loss of engine power due to fuel exhaustion.",2016.0,Nov,Tue,Hopkinton, RI,1.0,0.0
7481,7386.0,Accident,2016-11-10,"Concord, NH",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper landing flare, which resulted in a hard landing.",2016.0,Nov,Thu,Concord, NH,1.0,0.0
7482,7387.0,Accident,2016-11-10,"Snow Hill, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The total loss of engine power for reasons that could not be determined because postaccident examination of the airplane did not reveal any evidence of preimpact mechanical malfunctions or failures that would have precluded normal operation. ,,,,,,2.0,0.0
7483,,2016,Nov,Thu,Snow Hill, NC,,,,,,,,,,,,,,,,,,,,,
7484,7388.0,Accident,2016-11-13,"Pleasanton, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,P210N,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,,"Maintenance personnel's improper installation of the throttle linkage attachment hardware, which resulted in a partial loss of engine power when the hardware separated in flight.",2016.0,Nov,Sun,Pleasanton, TX,2.0,0.0
7485,7389.0,Accident,2016-11-14,"Lincoln, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,120,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain directional control during the landing roll, which resulted in a runway excursion.
",2016.0,Nov,Mon,Lincoln, CA,2.0,0.0
7486,7390.0,Accident,2016-11-18,"Moss Beach, CA",United States,Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,,"The pilot's loss of airplane control following an encounter with low level wind shear and turbulence during final approach for landing. Contributing to the loss of control was the pilot's decision to retract the wing flaps on final approach, which resulted in a sudden loss of lift.",2016.0,Nov,Fri,Moss Beach, CA,2.0,50.0
7487,7391.0,Accident,2016-11-20,"Dayton, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The student pilotÂs inability to maintain pitch and bank control during the landing after the airplane was struck by a deer.
",2016.0,Nov,Sun,Dayton, TN,1.0,0.0
7488,7392.0,Accident,2016-11-23,"Bridgeport, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,,"The pilot's failure to properly position the fuel selector before takeoff, which resulted a total loss of engine power due to fuel starvation.",2016.0,Nov,Wed,Bridgeport, TX,2.0,0.0
7489,7393.0,Accident,2016-11-24,"Safford, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,182A,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,"The total loss of engine power due to the failure of the No. 5 piston, piston pin, or connecting rod assembly for reasons that could not be determined due to the severity of the post fracture damage. ",2016.0,Nov,Thu,Safford, AZ,4.0,0.0
7490,7394.0,Accident,2016-12-05,"Martinsville, VA",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during the landing roll.,2016.0,Dec,Mon,Martinsville, VA,1.0,0.0
7491,7395.0,Accident,2016-12-11,"Jacksonville, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,195,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilotÂs failure to see and avoid the stationary airplane during taxi.
",2016.0,Dec,Sun,Jacksonville, FL,3.0,0.0
7492,7396.0,Accident,2016-12-12,"Mecca, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,T210M,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,"The total loss of engine power due to fuel starvation during approach, which necessitated a gear-up landing on unsuitable terrain. ",2016.0,Dec,Mon,Mecca, CA,1.0,0.0
7493,7397.0,Accident,2016-12-19,"Apple Valley, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,,"The pilotÂs mismanagement of the available fuel, which resulted in a loss of engine power and a subsequent hard, off-airport landing and nose-over. 
",2016.0,Dec,Mon,Apple Valley, CA,2.0,0.0
7494,7398.0,Accident,2016-12-20,"Longville, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The in-flight encounter with wind shear and gusting wind conditions, which resulted in a bounced landing and runway excursion.",2016.0,Dec,Tue,Longville, MN,1.0,0.0
7495,7399.0,Accident,2016-12-23,"Warren, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The noncertificated pilotÂs failure to maintain directional control during the landing, which resulted in a runway excursion. 
",2016.0,Dec,Fri,Warren, MN,1.0,0.0
7496,7400.0,Accident,2016-12-26,"Gatlinburg, TN",United States,Fatal,Destroyed,Airplane,Cessna,182,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,,"The non-instrument-rated pilot's intentional visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the accident was the pilot's established anti-authority attitude.",2016.0,Dec,Mon,Gatlinburg, TN,3.0,100.0
7497,7401.0,Accident,2016-12-27,"Bridgeport, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,,"The pilot's decision to make steep turns to the right while operating on the right fuel tank with low fuel quantity, which led to a loss of engine power due to unporting of the right fuel tank and fuel starvation.",2016.0,Dec,Tue,Bridgeport, AL,2.0,0.0
7498,7402.0,Accident,2016-12-30,"Dabob, WA",United States,Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,"The non-instrument-rated pilot's decision to continue a night visual flight rules into instrument flight rules conditions, which resulted in spatial disorientation and a loss of airplane control. Contributing to the accident was the pilot's failure to obtain an official weather briefing.",2016.0,Dec,Fri,Dabob, WA,4.0,100.0
7499,7403.0,Accident,2016-12-31,"Open water, HI",United States,Fatal,Destroyed,Airplane,Cessna,172M,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,Undetermined because the airplane was not located.,2016.0,Dec,Sat,Open water, HI,3.0,100.0
7500,7404.0,Accident,2017-01-06,"Lakeport, CA",United States,,Substantial,Airplane,Cessna,175,1.0,Reciprocating,Personal,0.0,0.0,0.0,0.0,VMC,,"The pilotÂs failure to secure the airplane before pulling the propeller through, which resulted in the airplane rolling and subsequently colliding with a parked airplane.",2017.0,Jan,Fri,Lakeport, CA,0.0,
7501,7405.0,Accident,2017-01-06,"Hobart, IN",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,"The pilot's failure to abort the landing when he recognized the airplane was traveling too fast, which resulted in impact with trees off the end of the runway.",2017.0,Jan,Fri,Hobart, IN,1.0,0.0
7502,7406.0,Accident,2017-01-12,"Hayden, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,The pilotÂs failure to maintain clearance from trees during the approach.,,,,,,1.0,0.0
7503,,2017,Jan,Thu,Hayden, AL,,,,,,,,,,,,,,,,,,,,,
7504,7407.0,Accident,2017-01-14,"Mobile, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilotÂs failure to maintain airplane control during the initial climb.
",2017.0,Jan,Sat,Mobile, AL,2.0,0.0
7505,7408.0,Accident,2017-01-14,"Coeur D'Alene, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilotÂs failure to maintain an appropriate descent rate during approach, which resulted in landing short of the runway threshold. 
",2017.0,Jan,Sat,Coeur D'Alene, ID,3.0,0.0
7506,7409.0,Accident,2017-01-17,"Markleeville, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs failure to maintain altitude during a low pass and the subsequent impact with a snow berm, which resulted in a nosed-over. ",2017.0,Jan,Tue,Markleeville, CA,1.0,0.0
7507,7410.0,Accident,2017-01-23,"Denton, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs improper fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.
",2017.0,Jan,Mon,Denton, TX,2.0,0.0
7508,7411.0,Accident,2017-01-25,"Jay, OK",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,"The pilot's negligent maintenance of the airplane, which resulted in improper fuel management, fuel starvation, and a loss of engine power during takeoff due to a missing securing pin in the fuel selector handle, and a subsequent forced landing on unsuitable terrain.",2017.0,Jan,Wed,Jay, OK,1.0,100.0
7509,7412.0,Accident,2017-01-26,"Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's improper landing flare, which resulted in damage to the engine firewall.",2017.0,Jan,Thu,Clearwater, FL,2.0,0.0
7510,7413.0,Accident,2017-01-28,"Charleston, WV",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs improper landing flare in gusting wind conditions, which resulted in a hard landing and runway excursion.
",2017.0,Jan,Sat,Charleston, WV,1.0,0.0
7511,7414.0,Accident,2017-01-30,"Tyonek, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilotÂs improper decision to land on a snow-covered airstrip with a tundra tire-equipped airplane, which resulted in a nose-over.
",2017.0,Jan,Mon,Tyonek, AK,3.0,0.0
7512,7415.0,Accident,2017-02-16,"Burlington, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain the runway heading during an attempted go-around in gusting crosswind conditions, which resulted in a runway excursion.",2017.0,Feb,Thu,Burlington, NC,1.0,0.0
7513,7416.0,Accident,2017-02-17,"Naples, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain pitch control, which resulted in a hard landing. 
",2017.0,Feb,Fri,Naples, FL,2.0,0.0
7514,7417.0,Accident,2017-02-18,"Statesville, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,A loss of airplane control during takeoff for reasons that could not be determined based on the available information. ,,,,,,1.0,0.0
7515,,2017,Feb,Sat,Statesville, NC,,,,,,,,,,,,,,,,,,,,,
7516,7418.0,Accident,2017-02-19,"Bally, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,"The pilotÂs failure to maintain directional control during takeoff in crosswind conditions.
",2017.0,Feb,Sun,Bally, PA,4.0,0.0
7517,7419.0,Accident,2017-02-24,"Orange, MA",United States,Non-Fatal,Substantial,Airplane,Cessna,120,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs selection of unsuitable terrain for landing, which resulted in a nose-over.
",2017.0,Feb,Fri,Orange, MA,1.0,0.0
7518,7420.0,Accident,2017-02-26,"Panguitch, UT",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,"The pilot's continued visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the accident were the pilot's inadequate preflight weather planning and his poor decision-making.",2017.0,Feb,Sun,Panguitch, UT,3.0,100.0
7519,7421.0,Accident,2017-03-02,"Greenville, ME",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control while taxiing in gusting crosswind conditions.,2017.0,Mar,Thu,Greenville, ME,1.0,0.0
7520,7422.0,Accident,2017-03-03,"Alpine, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs inadequate compensation for gusting crosswind conditions at night and his delayed go-around, which resulted in the airplane bouncing and impacting a fence.
",2017.0,Mar,Fri,Alpine, TX,2.0,0.0
7521,7423.0,Accident,2017-03-12,"Hillsboro, OR",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control during the landing roll in quartering tailwind conditions.,2017.0,Mar,Sun,Hillsboro, OR,2.0,0.0
7522,7424.0,Accident,2017-03-13,"Skiatook, OK",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The loss of directional control while taxiing for reasons that could not be determined because postaccident examination of the airplane revealed no mechanical malfunctions or failures that would have precluded normal operation.,2017.0,Mar,Mon,Skiatook, OK,1.0,0.0
7523,7425.0,Accident,2017-03-25,"Mackay, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilot's decision to maneuver the airplane over mountainous terrain in high-density altitude conditions, which resulted in the airplaneÂs inability to maintain altitude or establish a climb.",2017.0,Mar,Sat,Mackay, ID,2.0,0.0
7524,7426.0,Accident,2017-03-26,"Death Valley, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,2.0,0.0,2.0,VMC,,"The pilotÂs improper compensation for crosswind conditions during the landing flare and his subsequent failure to maintain directional control during the landing.
",2017.0,Mar,Sun,Death Valley, CA,4.0,0.0
7525,7427.0,Accident,2017-04-01,"Edgewater, FL",United States,Fatal,Destroyed,Airplane,Cessna,170B,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,The Cessna pilot's failure to maintain clearance from the Grumman during the transition to a different formation. Contributing to the accident was the stepped down configuration of the formation flight which was composed of dissimilar aircraft.,2017.0,Apr,Sat,Edgewater, FL,2.0,100.0
7526,7428.0,Accident,2017-04-02,"Millbrook, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,,"The pilotÂs failure to maintain adequate airspeed and his exceedance of the airplaneÂs critical angle of attack during landing with a crosswind, which resulted in an aerodynamic stall and an off-runway landing.
",2017.0,Apr,Sun,Millbrook, NY,4.0,0.0
7527,7429.0,Accident,2017-04-03,"Twisp, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain crosswind correction during landing, which resulted in the airplane cartwheeling.
",2017.0,Apr,Mon,Twisp, WA,2.0,0.0
7528,7430.0,Accident,2017-04-03,"Blue Earth, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,IMC,,"The pilot's decision to continue the night, visual flight into instrument meteorological conditions, which resulted in controlled flight into terrain while on final approach. Contributing to the accident was the pilot's improper use of an electronic flight bag.",2017.0,Apr,Mon,Blue Earth, MN,3.0,0.0
7529,7431.0,Accident,2017-04-08,"New Carlisle, OH",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The other pilotÂs decision to land on an occupied runway and his failure to see and avoid the airplane.
",2017.0,Apr,Sat,New Carlisle, OH,2.0,0.0
7530,7432.0,Accident,2017-04-08,"Santa Teresa, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilotÂs improper landing flare, which resulted in a hard, porpoised landing and subsequent nose-over. 
",2017.0,Apr,Sat,Santa Teresa, NM,1.0,0.0
7531,7433.0,Accident,2017-04-12,"Manchester, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs improper preflight fuel planning, which resulted in fuel exhaustion and the total loss of engine power.",2017.0,Apr,Wed,Manchester, CA,1.0,0.0
7532,7434.0,Accident,2017-04-12,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs failure to maintain directional control during the landing roll with crosswind conditions. 
",2017.0,Apr,Wed,Kenai, AK,1.0,0.0
7533,7435.0,Accident,2017-04-15,"Williston, FL",United States,Fatal,Destroyed,Airplane,Cessna,170,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain adequate airspeed during initial climb in gusty wind conditions, which resulted in the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall/spin.",2017.0,Apr,Sat,Williston, FL,4.0,100.0
7534,7436.0,Accident,2017-04-15,"Minden, LA",United States,Non-Fatal,Substantial,Airplane,Cessna,210,,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's inadequate fuel planning and in-flight fuel monitoring, which resulted in a total loss of engine power due to fuel exhaustion.
",2017.0,Apr,Sat,Minden, LA,2.0,0.0
7535,7437.0,Accident,2017-04-16,"Willow, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The partial loss of engine power for reasons that could not be determined based on the available information, which resulted in the forced landing attempt and impact with power lines.

",2017.0,Apr,Sun,Willow, AK,1.0,0.0
7536,7438.0,Accident,2017-04-20,"Yankeetown, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,A total loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no evidence of any preaccident mechanical malfunctions or failures that would have precluded normal operation.,2017.0,Apr,Thu,Yankeetown, FL,2.0,0.0
7537,7439.0,Accident,2017-04-20,"Salida, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,210,,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation. ",2017.0,Apr,Thu,Salida, CO,1.0,0.0
7538,7440.0,Accident,2017-04-21,"Killeen, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's incorrect landing flare in gusting wind conditions.,2017.0,Apr,Fri,Killeen, TX,1.0,0.0
7539,7441.0,Accident,2017-04-23,"Marsing, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs improper landing flare, which resulted in a bounced landing, the failure of the right main landing gear wheel, and a ground loop. ",2017.0,Apr,Sun,Marsing, ID,1.0,0.0
7540,7442.0,Accident,2017-04-24,"Banning, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,T210N,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's improper energy management during an emergency landing approach that was prompted by an engine power loss. The specific reason(s) for the power loss and the improper energy management could not be determined based on available evidence.  

 
",2017.0,Apr,Mon,Banning, CA,1.0,0.0
7541,7443.0,Accident,2017-04-28,"Marathon, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain altitude and airspeed while maneuvering at a low altitude.
",2017.0,Apr,Fri,Marathon, NY,2.0,0.0
7542,7444.0,Accident,2017-04-28,"Jean, NV",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilotÂs runway selection, which resulted in landing with a tailwind and an unstabilized approach and subsequent runway overrun. 
",2017.0,Apr,Fri,Jean, NV,3.0,0.0
7543,7445.0,Accident,2017-04-28,"Columbia, KY",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain a flare during landing in variable, gusting wind conditions.
",2017.0,Apr,Fri,Columbia, KY,2.0,0.0
7544,7446.0,Accident,2017-05-05,"Taos, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilotÂs failure to maintain directional control while landing in gusting crosswind conditions.,,,,,,1.0,0.0
7545,,2017,May,Fri,Taos, NM,,,,,,,,,,,,,,,,,,,,,
7546,7447.0,Accident,2017-05-09,"Homerville, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A total loss of engine power due to inadequate maintenance and inspection of the engine, which resulted in a fatigue crack and subsequent failure of the No. 4 cylinder.",2017.0,May,Tue,Homerville, GA,1.0,0.0
7547,7448.0,Accident,2017-05-10,"Frankston, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilotÂs loss of runway visibility during landing in rain, which resulted in the pilotÂs loss of situational awareness and subsequent loss of airplane control.",2017.0,May,Wed,Frankston, TX,1.0,0.0
7548,7449.0,Accident,2017-05-14,"Clarksville, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs unstabilized approach and improper landing flare, which resulted in a hard, porpoised landing.
",2017.0,May,Sun,Clarksville, TN,1.0,0.0
7549,7450.0,Accident,2017-05-19,"Anderson, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Loss of engine power for reasons that could not be determined based on the available information.,,,,,,1.0,0.0
7550,,2017,May,Fri,Anderson, CA,,,,,,,,,,,,,,,,,,,,,
7551,7451.0,Accident,2017-05-21,"West Chester, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"An engine crankcase overpressurization and the subsequent loss of engine oil for reasons that could not be determined, which resulted in the failure of the No. 6 cylinder connecting rod due to a lack of lubrication. 
 
",2017.0,May,Sun,West Chester, PA,1.0,0.0
7552,7452.0,Accident,2017-05-26,"Plainwell, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,,"The pilot's improper approach to landing and his failure to perform a go-around, which resulted in a runway overrun.",2017.0,May,Fri,Plainwell, MI,4.0,0.0
7553,7453.0,Accident,2017-06-01,"Ventura, CA",United States,Fatal,Destroyed,Airplane,Cessna,180,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,"The pilot's abrupt and substantial pullup maneuver while flying the airplane above the maneuvering speed, which resulted in an in-flight breakup. The reason for the pilot's maneuver could not be determined based on the available evidence.",2017.0,Jun,Thu,Ventura, CA,1.0,100.0
7554,7454.0,Accident,2017-06-02,"Elk City, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilotÂs failure to maintain adequate airspeed and his exceedance of the wingÂs angle of attack while on short final, which resulted in an aerodynamic stall.
",2017.0,Jun,Fri,Elk City, ID,2.0,0.0
7555,7455.0,Accident,2017-06-03,"Guttenberg, IA",United States,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs failure to maintain an adequate approach path, which resulted in the left wing impacting a street sign.
",2017.0,Jun,Sat,Guttenberg, IA,1.0,0.0
7556,7456.0,Accident,2017-06-04,"Payson, AZ",United States,Non-Fatal,Destroyed,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilotÂs inadequate preflight planning that did not account for high-density altitude conditions and his subsequent attempted go-around in conditions that prevented the airplane from attaining a positive climb rate and resulted in its subsequent descent and impact with rising terrain. 
",2017.0,Jun,Sun,Payson, AZ,2.0,0.0
7557,7457.0,Accident,2017-06-06,"Chugiak, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,"The pilot's improper in-flight fuel management, which resulted in a total loss of engine power due to fuel starvation. ",2017.0,Jun,Tue,Chugiak, AK,2.0,0.0
7558,7458.0,Accident,2017-06-08,"Nashville, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilotÂs failure to maintain directional control during the landing roll.,,,,,,1.0,0.0
7559,,2017,Jun,Thu,Nashville, TN,,,,,,,,,,,,,,,,,,,,,
7560,7459.0,Accident,2017-06-11,"Belmar, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs failure to maintain directional control while landing in gusting wind conditions.
",2017.0,Jun,Sun,Belmar, NJ,1.0,0.0
7561,7460.0,Accident,2017-06-12,"Suffolk, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A loss of preload to the crankshaft gear attachment bolt due to improper installation, which resulted in the fatigue failure of the crankshaft gear alignment dowel and led to the rotation of the crankshaft gear and a subsequent total loss of engine power.",2017.0,Jun,Mon,Suffolk, NY,1.0,0.0
7562,7461.0,Accident,2017-06-14,"Galena, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's exceedance of the airplaneÂs critical angle of attack, which resulted in a power-on stall and subsequent loss of airplane control.

",2017.0,Jun,Wed,Galena, ID,2.0,0.0
